country,Continent_Name,time,status_id,reply_to_status_id
Democratic Republic of Congo,Africa,10,43,5
Democratic Republic of Congo,Africa,11,47,4
Democratic Republic of Congo,Africa,12,34,2
Democratic Republic of Congo,Africa,13,38,2
Democratic Republic of Congo,Africa,14,33,1
Democratic Republic of Congo,Africa,15,52,5
Democratic Republic of Congo,Africa,16,49,4
Democratic Republic of Congo,Africa,17,50,5
Democratic Republic of Congo,Africa,18,35,4
Democratic Republic of Congo,Africa,19,57,9
Democratic Republic of Congo,Africa,20,67,6
Democratic Republic of Congo,Africa,21,49,3
Democratic Republic of Congo,Africa,22,15,6
Democratic Republic of Congo,Africa,23,10,1
Denmark,Europe,00,1,0
Denmark,Europe,01,1,0
Denmark,Europe,02,11,2
Denmark,Europe,03,20,0
Denmark,Europe,04,26,0
Denmark,Europe,05,37,3
Denmark,Europe,06,28,5
Denmark,Europe,07,39,7
Denmark,Europe,08,25,0
Denmark,Europe,09,26,2
Denmark,Europe,10,32,4
Denmark,Europe,11,24,2
Denmark,Europe,12,37,6
Denmark,Europe,13,36,5
Denmark,Europe,14,37,4
Denmark,Europe,15,35,2
Denmark,Europe,16,38,4
Denmark,Europe,17,42,6
Denmark,Europe,18,37,5
Denmark,Europe,19,42,22
Denmark,Europe,20,10,1
Denmark,Europe,21,6,0
Denmark,Europe,22,6,0
Denmark,Europe,23,2,0
Djibouti,Africa,00,1,0
Djibouti,Africa,01,1,0
Djibouti,Africa,02,1,0
Djibouti,Africa,03,2,0
Djibouti,Africa,04,1,0
Djibouti,Africa,05,4,1
Djibouti,Africa,06,3,0
Djibouti,Africa,07,4,0
Djibouti,Africa,08,4,0
Djibouti,Africa,09,4,0
Djibouti,Africa,10,15,0
Djibouti,Africa,11,17,2
Djibouti,Africa,12,6,0
Djibouti,Africa,13,8,0
Djibouti,Africa,14,15,1
Djibouti,Africa,15,32,9
Djibouti,Africa,16,11,3
Djibouti,Africa,17,6,1
Djibouti,Africa,18,9,0
Djibouti,Africa,19,3,0
Djibouti,Africa,20,6,0
Djibouti,Africa,21,1,0
Djibouti,Africa,22,4,0
Djibouti,Africa,23,1,0
Dominica,North America,09,1,0
Dominica,North America,10,1,1
Dominica,North America,12,1,0
Dominica,North America,13,1,0
Dominica,North America,15,1,0
Dominica,North America,17,1,0
Dominica,North America,18,1,1
Dominica,North America,19,1,1
Dominican Republic,North America,00,34,6
Dominican Republic,North America,01,20,1
Dominican Republic,North America,02,10,2
Dominican Republic,North America,03,5,0
Dominican Republic,North America,06,11,0
Dominican Republic,North America,07,36,6
Dominican Republic,North America,08,66,9
Dominican Republic,North America,09,96,12
Dominican Republic,North America,10,191,36
Dominican Republic,North America,11,172,27
Dominican Republic,North America,12,120,18
Dominican Republic,North America,13,90,12
Dominican Republic,North America,14,103,21
Dominican Republic,North America,15,94,10
Dominican Republic,North America,16,122,21
Dominican Republic,North America,17,132,13
Dominican Republic,North America,18,108,13
Dominican Republic,North America,19,93,17
Dominican Republic,North America,20,90,11
Dominican Republic,North America,21,85,18
Dominican Republic,North America,22,88,16
Dominican Republic,North America,23,57,7
East Timor,Asia,01,1,0
East Timor,Asia,02,2,0
East Timor,Asia,13,1,0
East Timor,Asia,14,2,0
East Timor,Asia,17,2,0
East Timor,Asia,18,1,0
East Timor,Asia,20,2,0
Ecuador,South America,00,77,6
Ecuador,South America,01,58,7
Ecuador,South America,02,35,6
Ecuador,South America,03,22,2
Ecuador,South America,04,23,2
Ecuador,South America,05,72,5
Ecuador,South America,06,129,6
Ecuador,South America,07,229,24
Ecuador,South America,08,273,29
Ecuador,South America,09,372,31
Ecuador,South America,10,547,39
Ecuador,South America,11,416,34
Ecuador,South America,12,306,22
Ecuador,South America,13,382,26
Ecuador,South America,14,322,23
Ecuador,South America,15,299,26
Ecuador,South America,16,371,29
Ecuador,South America,17,315,24
Ecuador,South America,18,352,30
Ecuador,South America,19,339,24
Ecuador,South America,20,360,30
Ecuador,South America,21,295,34
Ecuador,South America,22,197,30
Ecuador,South America,23,111,17
Egypt,Africa,00,3,0
Egypt,Africa,01,4,0
Egypt,Africa,02,6,0
Egypt,Africa,03,4,0
Egypt,Africa,04,11,0
Egypt,Africa,05,11,1
Egypt,Africa,06,7,0
Egypt,Africa,07,19,0
Egypt,Africa,08,15,0
Egypt,Africa,09,13,0
Egypt,Africa,10,22,0
Egypt,Africa,11,25,1
Egypt,Africa,12,18,1
Egypt,Africa,13,23,2
Egypt,Africa,14,29,0
Egypt,Africa,15,30,1
Egypt,Africa,16,32,1
Egypt,Africa,17,24,0
Egypt,Africa,18,22,1
Egypt,Africa,19,15,0
Egypt,Africa,20,13,2
Egypt,Africa,21,12,1
Egypt,Africa,22,14,1
Egypt,Africa,23,6,1
El Salvador,North America,00,45,1
El Salvador,North America,01,19,2
El Salvador,North America,02,6,1
El Salvador,North America,03,5,1
El Salvador,North America,04,6,1
El Salvador,North America,05,7,0
El Salvador,North America,06,26,3
El Salvador,North America,07,27,1
El Salvador,North America,08,41,4
El Salvador,North America,09,31,4
El Salvador,North America,10,37,6
El Salvador,North America,11,35,2
El Salvador,North America,12,17,0
El Salvador,North America,13,37,4
El Salvador,North America,14,37,4
El Salvador,North America,15,40,7
El Salvador,North America,16,32,10
El Salvador,North America,17,38,3
El Salvador,North America,18,46,6
El Salvador,North America,19,34,3
El Salvador,North America,20,38,4
El Salvador,North America,21,56,8
El Salvador,North America,22,49,7
El Salvador,North America,23,69,8
Equatorial Guinea,Africa,05,1,0
Equatorial Guinea,Africa,06,2,2
Equatorial Guinea,Africa,08,1,0
Equatorial Guinea,Africa,09,1,1
Equatorial Guinea,Africa,10,1,0
Equatorial Guinea,Africa,14,2,1
Equatorial Guinea,Africa,17,1,0
Equatorial Guinea,Africa,19,1,0
Equatorial Guinea,Africa,21,3,0
Estonia,Europe,02,1,0
Estonia,Europe,03,3,0
Estonia,Europe,04,3,1
Estonia,Europe,05,4,0
Estonia,Europe,06,4,0
Estonia,Europe,07,1,0
Estonia,Europe,09,1,0
Estonia,Europe,10,1,0
Estonia,Europe,11,1,0
Estonia,Europe,12,1,0
Estonia,Europe,13,3,1
Estonia,Europe,14,3,0
Estonia,Europe,15,1,0
Estonia,Europe,16,1,0
Estonia,Europe,17,4,1
Ethiopia,Africa,00,2,1
Ethiopia,Africa,01,7,2
Ethiopia,Africa,02,9,1
Ethiopia,Africa,03,25,4
Ethiopia,Africa,04,13,2
Ethiopia,Africa,05,16,3
Ethiopia,Africa,06,30,1
Ethiopia,Africa,07,20,1
Ethiopia,Africa,08,17,2
Ethiopia,Africa,09,17,8
Ethiopia,Africa,10,18,2
Ethiopia,Africa,11,16,2
Ethiopia,Africa,12,17,3
Ethiopia,Africa,13,22,0
Ethiopia,Africa,14,15,0
Ethiopia,Africa,15,16,2
Ethiopia,Africa,16,13,1
Ethiopia,Africa,17,12,3
Ethiopia,Africa,18,5,0
Ethiopia,Africa,19,4,1
Ethiopia,Africa,20,8,0
Ethiopia,Africa,21,1,0
Ethiopia,Africa,22,1,0
Falkland Islands (Malvinas),South America,03,1,0
Falkland Islands (Malvinas),South America,07,1,0
Falkland Islands (Malvinas),South America,14,1,0
Faroe Islands,Europe,01,2,1
Faroe Islands,Europe,08,1,0
Faroe Islands,Europe,09,1,0
Faroe Islands,Europe,14,1,0
Faroe Islands,Europe,15,1,0
Faroe Islands,Europe,16,2,1
Faroe Islands,Europe,19,1,1
Faroe Islands,Europe,20,1,0
Faroe Islands,Europe,21,1,1
Fiji,Oceania,00,6,0
Fiji,Oceania,01,2,0
Fiji,Oceania,02,3,0
Fiji,Oceania,03,2,0
Fiji,Oceania,04,1,0
Fiji,Oceania,05,1,1
Fiji,Oceania,06,4,0
Fiji,Oceania,07,4,0
Fiji,Oceania,08,18,3
Fiji,Oceania,09,10,2
Fiji,Oceania,10,28,3
Fiji,Oceania,11,18,2
Fiji,Oceania,12,24,3
Fiji,Oceania,13,24,1
Fiji,Oceania,14,22,2
Fiji,Oceania,15,26,1
Fiji,Oceania,16,45,9
Fiji,Oceania,17,21,2
Fiji,Oceania,18,24,2
Fiji,Oceania,19,13,3
Fiji,Oceania,20,13,1
Fiji,Oceania,21,10,1
Fiji,Oceania,22,7,1
Fiji,Oceania,23,13,2
Finland,Europe,00,5,0
Finland,Europe,01,16,1
Finland,Europe,02,31,2
Finland,Europe,03,27,1
Finland,Europe,04,34,5
Finland,Europe,05,23,4
Finland,Europe,06,44,11
Finland,Europe,07,36,7
Finland,Europe,08,31,7
Finland,Europe,09,16,3
Finland,Europe,10,40,3
Finland,Europe,11,17,3
Finland,Europe,12,31,7
Finland,Europe,13,36,4
Finland,Europe,14,36,5
Finland,Europe,15,41,14
Finland,Europe,16,28,2
Finland,Europe,17,23,2
Finland,Europe,18,14,3
Finland,Europe,19,6,2
Finland,Europe,20,3,1
Finland,Europe,21,6,2
Finland,Europe,23,4,1
Former Yugoslav Republic of Macedonia,Europe,04,4,0
Former Yugoslav Republic of Macedonia,Europe,05,3,0
Former Yugoslav Republic of Macedonia,Europe,06,2,0
Former Yugoslav Republic of Macedonia,Europe,08,1,1
Former Yugoslav Republic of Macedonia,Europe,09,3,1
Former Yugoslav Republic of Macedonia,Europe,10,4,2
Former Yugoslav Republic of Macedonia,Europe,11,3,1
Former Yugoslav Republic of Macedonia,Europe,12,4,0
Former Yugoslav Republic of Macedonia,Europe,13,3,2
Former Yugoslav Republic of Macedonia,Europe,14,2,0
Former Yugoslav Republic of Macedonia,Europe,15,6,2
Former Yugoslav Republic of Macedonia,Europe,16,1,1
Former Yugoslav Republic of Macedonia,Europe,17,1,0
Former Yugoslav Republic of Macedonia,Europe,18,5,1
Former Yugoslav Republic of Macedonia,Europe,19,4,1
Former Yugoslav Republic of Macedonia,Europe,20,1,0
France,Europe,00,66,7
France,Europe,01,109,14
France,Europe,02,210,17
France,Europe,03,473,38
France,Europe,04,888,81
France,Europe,05,1006,97
France,Europe,06,1052,100
France,Europe,07,877,87
France,Europe,08,922,93
France,Europe,09,1018,104
France,Europe,10,846,102
France,Europe,11,834,112
France,Europe,12,818,80
France,Europe,13,1008,98
France,Europe,14,1014,101
France,Europe,15,1117,134
France,Europe,16,1157,121
France,Europe,17,879,91
France,Europe,18,741,88
France,Europe,19,611,81
France,Europe,20,355,38
France,Europe,21,217,26
France,Europe,22,98,8
France,Europe,23,77,9
French Guiana,South America,00,1,0
French Guiana,South America,02,1,0
French Guiana,South America,03,2,0
French Guiana,South America,06,1,0
French Guiana,South America,07,1,1
French Guiana,South America,08,3,0
French Guiana,South America,09,3,0
French Guiana,South America,10,1,0
French Guiana,South America,12,8,0
French Guiana,South America,13,1,0
French Guiana,South America,14,3,0
French Guiana,South America,15,3,1
French Guiana,South America,16,1,0
French Guiana,South America,17,1,1
French Guiana,South America,18,7,2
French Guiana,South America,19,6,0
French Guiana,South America,20,4,1
French Guiana,South America,21,1,0
French Guiana,South America,22,1,0
French Guiana,South America,23,2,0
French Polynesia,Oceania,04,1,0
French Polynesia,Oceania,05,1,0
French Polynesia,Oceania,09,1,1
French Polynesia,Oceania,14,1,0
French Polynesia,Oceania,15,1,0
French Polynesia,Oceania,17,1,0
French Polynesia,Oceania,19,1,0
French Polynesia,Oceania,21,1,0
Gabon,Africa,00,3,0
Gabon,Africa,01,5,0
Gabon,Africa,04,1,0
Gabon,Africa,06,4,0
Gabon,Africa,07,1,0
Gabon,Africa,08,4,0
Gabon,Africa,09,3,0
Gabon,Africa,10,3,0
Gabon,Africa,11,7,0
Gabon,Africa,12,4,0
Gabon,Africa,13,9,0
Gabon,Africa,14,10,0
Gabon,Africa,15,3,0
Gabon,Africa,16,3,0
Gabon,Africa,17,11,1
Gabon,Africa,18,7,0
Gabon,Africa,19,7,0
Gabon,Africa,20,5,0
Gabon,Africa,21,3,0
Gabon,Africa,22,3,0
Gabon,Africa,23,3,0
Gambia,Africa,00,7,0
Gambia,Africa,05,1,1
Gambia,Africa,07,2,0
Gambia,Africa,08,4,1
Gambia,Africa,09,2,0
Gambia,Africa,10,8,0
Gambia,Africa,11,6,0
Gambia,Africa,12,5,0
Gambia,Africa,13,9,1
Gambia,Africa,14,8,0
Gambia,Africa,15,7,3
Gambia,Africa,16,6,0
Gambia,Africa,17,4,1
Gambia,Africa,18,5,0
Gambia,Africa,19,10,0
Gambia,Africa,20,12,1
Gambia,Africa,21,6,0
Gambia,Africa,22,7,1
Gambia,Africa,23,2,0
Georgia,Europe,00,4,0
Georgia,Europe,01,4,1
Georgia,Europe,02,8,0
Georgia,Europe,03,4,0
Georgia,Europe,04,7,0
Georgia,Europe,05,19,3
Georgia,Europe,06,14,2
Georgia,Europe,07,7,2
Georgia,Europe,08,8,0
Georgia,Europe,09,10,1
Georgia,Europe,10,14,2
Georgia,Europe,11,14,0
Georgia,Europe,12,9,0
Georgia,Europe,13,7,1
Georgia,Europe,14,9,0
Georgia,Europe,15,13,1
Georgia,Europe,16,16,3
Georgia,Europe,17,9,1
Georgia,Europe,18,6,1
Georgia,Europe,19,5,1
Georgia,Europe,20,6,1
Georgia,Europe,21,2,1
Georgia,Europe,23,1,0
Germany,Europe,00,37,7
Germany,Europe,01,57,7
Germany,Europe,02,110,10
Germany,Europe,03,359,35
Germany,Europe,04,407,44
Germany,Europe,05,418,39
Germany,Europe,06,383,37
Germany,Europe,07,352,34
Germany,Europe,08,368,31
Germany,Europe,09,390,39
Germany,Europe,10,341,23
Germany,Europe,11,336,31
Germany,Europe,12,369,28
Germany,Europe,13,430,51
Germany,Europe,14,436,47
Germany,Europe,15,420,28
Germany,Europe,16,432,53
Germany,Europe,17,377,43
Germany,Europe,18,371,43
Germany,Europe,19,269,25
Germany,Europe,20,199,23
Germany,Europe,21,107,14
Germany,Europe,22,80,12
Germany,Europe,23,38,2
Ghana,Africa,00,62,7
Ghana,Africa,01,40,1
Ghana,Africa,02,21,1
Ghana,Africa,03,13,0
Ghana,Africa,04,21,2
Ghana,Africa,05,34,4
Ghana,Africa,06,73,8
Ghana,Africa,07,133,47
Ghana,Africa,08,137,10
Ghana,Africa,09,124,9
Ghana,Africa,10,115,6
Ghana,Africa,11,117,10
Ghana,Africa,12,80,2
Ghana,Africa,13,127,6
Ghana,Africa,14,103,8
Ghana,Africa,15,128,6
Ghana,Africa,16,115,9
Ghana,Africa,17,107,4
Ghana,Africa,18,88,16
Ghana,Africa,19,89,5
Ghana,Africa,20,107,9
Ghana,Africa,21,157,22
Ghana,Africa,22,99,11
Ghana,Africa,23,63,8
Gibraltar,Europe,04,2,0
Gibraltar,Europe,05,3,0
Gibraltar,Europe,06,5,0
Gibraltar,Europe,07,12,5
Gibraltar,Europe,08,7,1
Gibraltar,Europe,09,5,1
Gibraltar,Europe,10,5,2
Gibraltar,Europe,11,11,0
Gibraltar,Europe,12,8,1
Gibraltar,Europe,13,7,0
Gibraltar,Europe,14,5,0
Gibraltar,Europe,15,5,0
Gibraltar,Europe,16,7,1
Gibraltar,Europe,17,6,0
Gibraltar,Europe,18,6,1
Gibraltar,Europe,19,2,0
Gibraltar,Europe,20,2,0
Gibraltar,Europe,21,2,0
Greece,Europe,00,8,0
Greece,Europe,01,16,1
Greece,Europe,02,20,0
Greece,Europe,03,31,2
Greece,Europe,04,34,0
Greece,Europe,05,54,7
Greece,Europe,06,38,3
Greece,Europe,07,37,0
Greece,Europe,08,52,1
Greece,Europe,09,36,3
Greece,Europe,10,46,4
Greece,Europe,11,24,2
Greece,Europe,12,52,2
Greece,Europe,13,35,4
Greece,Europe,14,30,4
Greece,Europe,15,34,2
Greece,Europe,16,37,6
Greece,Europe,17,26,2
Greece,Europe,18,29,1
Greece,Europe,19,14,0
Greece,Europe,20,9,0
Greece,Europe,21,10,0
Greece,Europe,22,3,0
Greece,Europe,23,2,0
Greenland,North America,06,1,1
Greenland,North America,10,1,0
Greenland,North America,12,2,1
Greenland,North America,13,2,0
Greenland,North America,14,2,0
Greenland,North America,17,2,0
Greenland,North America,19,1,0
Grenada,North America,06,1,0
Grenada,North America,12,1,0
Guadeloupe,North America,00,1,0
Guadeloupe,North America,01,6,0
Guadeloupe,North America,02,5,0
Guadeloupe,North America,03,8,0
Guadeloupe,North America,04,4,0
Guadeloupe,North America,06,2,0
Guadeloupe,North America,07,1,0
Guadeloupe,North America,08,8,0
Guadeloupe,North America,09,7,0
Guadeloupe,North America,10,3,0
Guadeloupe,North America,11,8,0
Guadeloupe,North America,12,9,0
Guadeloupe,North America,13,10,1
Guadeloupe,North America,14,9,0
Guadeloupe,North America,15,5,1
Guadeloupe,North America,16,3,0
Guadeloupe,North America,17,4,1
Guadeloupe,North America,18,9,1
Guadeloupe,North America,19,8,1
Guadeloupe,North America,20,5,0
Guadeloupe,North America,21,1,0
Guadeloupe,North America,23,1,0
Guam,Oceania,01,1,0
Guam,Oceania,07,1,0
Guam,Oceania,14,2,1
Guam,Oceania,15,2,0
Guam,Oceania,16,1,0
Guam,Oceania,18,1,0
Guam,Oceania,21,1,0
Guam,Oceania,22,1,0
Guam,Oceania,23,2,0
Guatemala,North America,00,11,0
Guatemala,North America,01,4,0
Guatemala,North America,02,1,0
Guatemala,North America,03,1,0
Guatemala,North America,05,6,1
Guatemala,North America,06,7,1
Guatemala,North America,07,13,1
Guatemala,North America,08,37,4
Guatemala,North America,09,62,11
Guatemala,North America,10,44,3
Guatemala,North America,11,41,4
Guatemala,North America,12,33,2
Guatemala,North America,13,41,6
Guatemala,North America,14,37,5
Guatemala,North America,15,35,4
Guatemala,North America,16,25,4
Guatemala,North America,17,52,6
Guatemala,North America,18,58,2
Guatemala,North America,19,87,5
Guatemala,North America,20,64,2
Guatemala,North America,21,46,3
Guatemala,North America,22,37,1
Guatemala,North America,23,31,1
Guernsey,Europe,06,1,0
Guernsey,Europe,12,1,0
Guernsey,Europe,13,1,0
Guernsey,Europe,14,1,0
Guernsey,Europe,15,2,0
Guernsey,Europe,17,1,0
Guernsey,Europe,19,2,1
Guernsey,Europe,20,1,0
Guernsey,Europe,22,1,0
Guinea,Africa,00,8,0
Guinea,Africa,01,4,0
Guinea,Africa,02,4,0
Guinea,Africa,03,2,0
Guinea,Africa,04,1,0
Guinea,Africa,05,5,1
Guinea,Africa,06,5,0
Guinea,Africa,07,3,0
Guinea,Africa,08,5,0
Guinea,Africa,09,16,2
Guinea,Africa,10,12,1
Guinea,Africa,11,11,0
Guinea,Africa,12,15,3
Guinea,Africa,13,10,1
Guinea,Africa,14,12,1
Guinea,Africa,15,13,2
Guinea,Africa,16,19,3
Guinea,Africa,17,13,3
Guinea,Africa,18,8,1
Guinea,Africa,19,12,2
Guinea,Africa,20,19,4
Guinea,Africa,21,11,4
Guinea,Africa,22,16,2
Guinea,Africa,23,11,4
Guinea Bissau,Africa,00,1,0
Guinea Bissau,Africa,01,1,0
Guinea Bissau,Africa,05,1,0
Guinea Bissau,Africa,08,1,1
Guinea Bissau,Africa,13,1,0
Guinea Bissau,Africa,14,2,0
Guinea Bissau,Africa,15,1,0
Guinea Bissau,Africa,16,4,0
Guinea Bissau,Africa,18,1,0
Guinea Bissau,Africa,20,3,1
Guinea Bissau,Africa,21,1,0
Guinea Bissau,Africa,22,1,1
Guyana,South America,05,1,0
Guyana,South America,09,1,0
Guyana,South America,12,2,0
Guyana,South America,15,3,0
Guyana,South America,16,1,0
Guyana,South America,17,1,0
Guyana,South America,19,1,0
Guyana,South America,23,1,0
Haiti,North America,00,10,1
Haiti,North America,01,4,0
Haiti,North America,02,3,0
Haiti,North America,04,2,0
Haiti,North America,05,2,0
Haiti,North America,06,4,0
Haiti,North America,07,16,1
Haiti,North America,08,30,1
Haiti,North America,09,21,1
Haiti,North America,10,23,0
Haiti,North America,11,16,2
Haiti,North America,12,21,0
Haiti,North America,13,13,0
Haiti,North America,14,15,1
Haiti,North America,15,13,1
Haiti,North America,16,11,1
Haiti,North America,17,14,0
Haiti,North America,18,21,1
Haiti,North America,19,13,0
Haiti,North America,20,14,2
Haiti,North America,21,24,0
Haiti,North America,22,13,1
Haiti,North America,23,11,1
Hashemite Kingdom of Jordan,Asia,00,6,0
Hashemite Kingdom of Jordan,Asia,01,6,2
Hashemite Kingdom of Jordan,Asia,02,8,1
Hashemite Kingdom of Jordan,Asia,03,15,2
Hashemite Kingdom of Jordan,Asia,04,20,6
Hashemite Kingdom of Jordan,Asia,05,11,0
Hashemite Kingdom of Jordan,Asia,06,16,0
Hashemite Kingdom of Jordan,Asia,07,15,0
Hashemite Kingdom of Jordan,Asia,08,16,5
Hashemite Kingdom of Jordan,Asia,09,10,1
Hashemite Kingdom of Jordan,Asia,10,16,4
Hashemite Kingdom of Jordan,Asia,11,16,2
Hashemite Kingdom of Jordan,Asia,12,16,0
Hashemite Kingdom of Jordan,Asia,13,14,1
Hashemite Kingdom of Jordan,Asia,14,27,3
Hashemite Kingdom of Jordan,Asia,15,17,1
Hashemite Kingdom of Jordan,Asia,16,15,1
Hashemite Kingdom of Jordan,Asia,17,10,1
Hashemite Kingdom of Jordan,Asia,18,18,4
Hashemite Kingdom of Jordan,Asia,19,17,2
Hashemite Kingdom of Jordan,Asia,20,9,0
Hashemite Kingdom of Jordan,Asia,21,8,1
Hashemite Kingdom of Jordan,Asia,22,4,0
Hashemite Kingdom of Jordan,Asia,23,1,0
Honduras,North America,00,14,0
Honduras,North America,01,13,4
Honduras,North America,02,6,0
Honduras,North America,03,2,0
Honduras,North America,04,1,0
Honduras,North America,05,2,0
Honduras,North America,06,6,0
Honduras,North America,07,18,3
Honduras,North America,08,28,1
Honduras,North America,09,29,5
Honduras,North America,10,29,5
Honduras,North America,11,40,10
Honduras,North America,12,45,6
Honduras,North America,13,47,11
Honduras,North America,14,37,5
Honduras,North America,15,37,5
Honduras,North America,16,37,7
Honduras,North America,17,31,6
Honduras,North America,18,37,2
Honduras,North America,19,47,4
Honduras,North America,20,77,7
Honduras,North America,21,55,2
Honduras,North America,22,26,4
Honduras,North America,23,22,1
Hong Kong,Asia,00,23,1
Hong Kong,Asia,01,28,8
Hong Kong,Asia,02,22,0
Hong Kong,Asia,03,16,0
Hong Kong,Asia,04,25,1
Hong Kong,Asia,05,22,0
Hong Kong,Asia,06,17,0
Hong Kong,Asia,07,13,1
Hong Kong,Asia,08,10,0
Hong Kong,Asia,09,8,0
Hong Kong,Asia,10,9,0
Hong Kong,Asia,11,1,1
Hong Kong,Asia,12,1,0
Hong Kong,Asia,13,1,0
Hong Kong,Asia,14,15,0
Hong Kong,Asia,15,15,4
Hong Kong,Asia,16,31,3
Hong Kong,Asia,17,36,1
Hong Kong,Asia,18,30,4
Hong Kong,Asia,19,33,3
Hong Kong,Asia,20,32,3
Hong Kong,Asia,21,21,1
Hong Kong,Asia,22,26,6
Hong Kong,Asia,23,28,3
Hungary,Europe,00,1,0
Hungary,Europe,01,2,0
Hungary,Europe,02,3,0
Hungary,Europe,03,2,0
Hungary,Europe,04,6,0
Hungary,Europe,05,8,1
Hungary,Europe,06,6,0
Hungary,Europe,07,4,1
Hungary,Europe,08,11,0
Hungary,Europe,09,9,0
Hungary,Europe,10,10,1
Hungary,Europe,11,11,1
Hungary,Europe,12,14,1
Hungary,Europe,13,12,0
Hungary,Europe,14,9,0
Hungary,Europe,15,7,0
Hungary,Europe,16,10,0
Hungary,Europe,17,13,0
Hungary,Europe,18,11,0
Hungary,Europe,19,2,0
Hungary,Europe,20,3,0
Hungary,Europe,21,4,0
Hungary,Europe,22,1,0
Hungary,Europe,23,1,0
Iceland,Europe,00,4,2
Iceland,Europe,01,3,0
Iceland,Europe,08,5,0
Iceland,Europe,09,5,1
Iceland,Europe,10,2,0
Iceland,Europe,11,4,0
Iceland,Europe,12,4,1
Iceland,Europe,13,6,0
Iceland,Europe,14,10,1
Iceland,Europe,15,7,1
Iceland,Europe,16,8,0
Iceland,Europe,17,5,0
Iceland,Europe,18,6,1
Iceland,Europe,19,3,0
Iceland,Europe,20,6,0
Iceland,Europe,21,7,1
Iceland,Europe,22,3,0
Iceland,Europe,23,3,1
India,Asia,00,3963,434
India,Asia,01,3971,411
India,Asia,02,3838,408
India,Asia,03,3524,390
India,Asia,04,3053,344
India,Asia,05,3010,316
India,Asia,06,3000,385
India,Asia,07,3210,317
India,Asia,08,3435,376
India,Asia,09,3798,384
India,Asia,10,4191,424
India,Asia,11,4238,411
India,Asia,12,3529,386
India,Asia,13,2695,310
India,Asia,14,1741,184
India,Asia,15,1030,127
India,Asia,16,599,70
India,Asia,17,408,45
India,Asia,18,349,30
India,Asia,19,510,64
India,Asia,20,1111,126
India,Asia,21,1858,216
India,Asia,22,2864,305
India,Asia,23,3520,341
Indonesia,Asia,00,251,24
Indonesia,Asia,01,281,22
Indonesia,Asia,02,266,21
Indonesia,Asia,03,284,39
Indonesia,Asia,04,318,19
Indonesia,Asia,05,290,17
Indonesia,Asia,06,287,20
Indonesia,Asia,07,184,9
Indonesia,Asia,08,122,11
Indonesia,Asia,09,103,8
Indonesia,Asia,10,58,5
Indonesia,Asia,11,68,1
Indonesia,Asia,12,71,0
Indonesia,Asia,13,101,7
Indonesia,Asia,14,146,9
Indonesia,Asia,15,206,24
Indonesia,Asia,16,256,28
Indonesia,Asia,17,284,36
Indonesia,Asia,18,336,23
Indonesia,Asia,19,366,44
Indonesia,Asia,20,324,25
Indonesia,Asia,21,308,26
Indonesia,Asia,22,295,27
Indonesia,Asia,23,308,19
Iraq,Asia,00,13,5
Iraq,Asia,01,18,9
Iraq,Asia,02,13,6
Iraq,Asia,03,15,6
Iraq,Asia,04,16,3
Iraq,Asia,05,16,5
Iraq,Asia,06,19,5
Iraq,Asia,07,18,3
Iraq,Asia,08,27,3
Iraq,Asia,09,18,5
Iraq,Asia,10,24,8
Iraq,Asia,11,23,2
Iraq,Asia,12,14,4
Iraq,Asia,13,33,3
Iraq,Asia,14,21,2
Iraq,Asia,15,31,5
Iraq,Asia,16,34,5
Iraq,Asia,17,19,2
Iraq,Asia,18,14,0
Iraq,Asia,19,6,1
Iraq,Asia,20,11,0
Iraq,Asia,21,8,0
Iraq,Asia,22,4,1
Iraq,Asia,23,10,1
Ireland,Europe,00,56,9
Ireland,Europe,01,29,4
Ireland,Europe,02,24,2
Ireland,Europe,03,19,3
Ireland,Europe,04,50,7
Ireland,Europe,05,155,15
Ireland,Europe,06,244,27
Ireland,Europe,07,342,31
Ireland,Europe,08,344,39
Ireland,Europe,09,357,31
Ireland,Europe,10,374,44
Ireland,Europe,11,302,32
Ireland,Europe,12,300,33
Ireland,Europe,13,333,33
Ireland,Europe,14,386,44
Ireland,Europe,15,375,37
Ireland,Europe,16,392,33
Ireland,Europe,17,386,46
Ireland,Europe,18,387,41
Ireland,Europe,19,505,38
Ireland,Europe,20,413,38
Ireland,Europe,21,272,33
Ireland,Europe,22,143,19
Ireland,Europe,23,86,9
Islamic Republic of Iran,Asia,00,6,0
Islamic Republic of Iran,Asia,01,8,1
Islamic Republic of Iran,Asia,02,12,0
Islamic Republic of Iran,Asia,03,14,1
Islamic Republic of Iran,Asia,04,18,0
Islamic Republic of Iran,Asia,05,17,1
Islamic Republic of Iran,Asia,06,14,0
Islamic Republic of Iran,Asia,07,12,0
Islamic Republic of Iran,Asia,08,18,3
Islamic Republic of Iran,Asia,09,11,2
Islamic Republic of Iran,Asia,10,11,0
Islamic Republic of Iran,Asia,11,12,0
Islamic Republic of Iran,Asia,12,19,0
Islamic Republic of Iran,Asia,13,24,2
Islamic Republic of Iran,Asia,14,17,3
Islamic Republic of Iran,Asia,15,14,3
Islamic Republic of Iran,Asia,16,16,2
Islamic Republic of Iran,Asia,17,10,1
Islamic Republic of Iran,Asia,18,5,0
Islamic Republic of Iran,Asia,19,4,0
Islamic Republic of Iran,Asia,20,10,0
Islamic Republic of Iran,Asia,21,5,0
